Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_ADX,Indicator_EMA_fast,Indicator_EMA_slow,Threshold_adx_threshold_high,Threshold_adx_threshold_low,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
428,2017-09-25 22:00:00,5758,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=26.68 (Strong trend)",26.682879343169752,144.5014049898522,143.3316544764136,25.0,20.0,MARKET,292,9.021802167,2634.366232764,0.0,2.92,8996.99471185,8991.437708614,6359.99147585,8991.437708614,"CASH: 70.7%, TQQQ: 29.3%",CASH: 100.0%,-10.08562291386
429,2017-09-25 22:00:00,5758,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=26.68 (Strong trend)",26.682879343169752,144.5014049898522,143.3316544764136,25.0,20.0,MARKET,596,9.039863833,5387.758844468,0.0,5.96,8991.437708614,8980.095332146,8991.437708614,3597.718864146,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",-10.19904667854
430,2017-09-27 22:00:00,5764,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.52 (Building trend)",24.51742778506027,144.489063857007,143.42075940966026,25.0,20.0,MARKET,596,9.329827833,5560.577388468,0.0,5.96,9163.862396146,9152.336252614,3597.718864146,9152.336252614,"CASH: 39.3%, TQQQ: 60.7%",CASH: 100.0%,-8.47663747386
431,2017-09-27 22:00:00,5764,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.52 (Building trend)",24.51742778506027,144.489063857007,143.42075940966026,25.0,20.0,MARKET,293,9.348506167,2739.112306931,0.0,2.93,9152.336252614,9146.669876683,9152.336252614,6410.293945683,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",-8.53330123317
432,2017-10-04 22:00:00,5779,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.91 (Strong trend)",25.909738652251058,145.16159194859466,144.3002886223746,25.0,20.0,MARKET,293,9.6228675,2819.5001775,0.0,2.93,9232.616445683,9226.864123183,6410.293945683,9226.864123183,"CASH: 69.4%, TQQQ: 30.6%",CASH: 100.0%,-7.73135876817
433,2017-10-04 22:00:00,5779,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.91 (Strong trend)",25.909738652251058,145.16159194859466,144.3002886223746,25.0,20.0,MARKET,574,9.6421325,5534.584055,0.0,5.74,9226.864123183,9215.595068183,9226.864123183,3686.540068183,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",-7.84404931817
434,2017-12-12 22:00:00,5923,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=24.98 (Building trend)",24.98218804992969,154.38686957915087,152.24386366821804,25.0,20.0,MARKET,574,11.504317167,6603.478053858,0.0,5.74,10296.628210183,10284.278122041,3686.540068183,10284.278122041,"CASH: 35.8%, TQQQ: 64.2%",CASH: 100.0%,2.84278122041
435,2017-12-12 22:00:00,5923,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=24.98 (Building trend)",24.98218804992969,154.38686957915087,152.24386366821804,25.0,20.0,MARKET,267,11.527348833,3077.802138411,0.0,2.67,10284.278122041,10278.53339463,10284.278122041,7203.80598363,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",2.7853339463
436,2017-12-13 22:00:00,5926,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.26 (Strong trend)",25.263570481823024,154.52687740634684,152.30574410996928,25.0,20.0,MARKET,267,11.561759667,3086.989831089,0.0,2.67,10293.88589463,10288.125814719,7203.80598363,10288.125814719,"CASH: 70.0%, TQQQ: 30.0%",CASH: 100.0%,2.88125814719
437,2017-12-13 22:00:00,5926,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.26 (Strong trend)",25.263570481823024,154.52687740634684,152.30574410996928,25.0,20.0,MARKET,532,11.584906333,6163.170169156,0.0,5.32,10288.125814719,10276.648801563,10288.125814719,4119.635645563,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",2.76648801563
438,2017-12-26 22:00:00,5950,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=22.87 (Building trend)",22.87350635984894,156.0661289904048,153.8294715952736,25.0,20.0,MARKET,532,11.739082167,6245.191712844,0.0,5.32,10371.078801563,10359.507358407,4119.635645563,10359.507358407,"CASH: 39.7%, TQQQ: 60.3%",CASH: 100.0%,3.59507358407
439,2017-12-26 22:00:00,5950,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.87 (Building trend)",22.87350635984894,156.0661289904048,153.8294715952736,25.0,20.0,MARKET,264,11.762583833,3105.322131912,0.0,2.64,10359.507358407,10353.765138495,10359.507358407,7251.545226495,CASH: 100.0%,"CASH: 70.0%, TQQQ: 30.0%",3.53765138495
440,2018-01-03 22:00:00,5965,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.56 (Strong trend)",25.561819465230837,157.0247468615506,154.78775962587366,25.0,20.0,MARKET,264,12.496657833,3299.117667912,0.0,2.64,10553.965314495,10548.022894407,7251.545226495,10548.022894407,"CASH: 68.7%, TQQQ: 31.3%",CASH: 100.0%,5.48022894407
441,2018-01-03 22:00:00,5965,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.56 (Strong trend)",25.561819465230837,157.0247468615506,154.78775962587366,25.0,20.0,MARKET,505,12.521676167,6323.446464335,0.0,5.05,10548.022894407,10536.655765072,10548.022894407,4219.526430072,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",5.36655765072
442,2018-02-27 22:00:00,6076,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=23.53 (Building trend)",23.531423664890347,164.99901123587225,162.790113879924,25.0,20.0,MARKET,505,14.122530333,7131.877818165,0.0,5.05,11358.543265072,11346.354248237,4219.526430072,11346.354248237,"CASH: 37.1%, TQQQ: 62.9%",CASH: 100.0%,13.46354248237
443,2018-02-27 22:00:00,6076,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=23.53 (Building trend)",23.531423664890347,164.99901123587225,162.790113879924,25.0,20.0,MARKET,240,14.150803667,3396.19288008,0.0,2.4,11346.354248237,11340.561448157,11346.354248237,7947.761368157,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",13.40561448157
444,2018-03-05 22:00:00,6088,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.10 (Weak trend)",19.097870949868746,165.62061058628834,163.35258475883725,25.0,20.0,MARKET,240,13.959359667,3350.24632008,0.0,2.4,11301.361288157,11295.607688237,7947.761368157,11295.607688237,"CASH: 70.3%, TQQQ: 29.7%",CASH: 100.0%,12.95607688237
445,2018-03-05 22:00:00,6088,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.10 (Weak trend)",19.097870949868746,165.62061058628834,163.35258475883725,25.0,20.0,MARKET,33,168.70854,5567.38182,0.0,0.33,11295.607688237,11289.715868237,11295.607688237,5727.895868237,CASH: 100.0%,"CASH: 50.7%, QQQ: 49.3%",12.89715868237
446,2018-03-19 22:00:00,6118,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.87 (Building trend)",20.868809704800196,168.62957413945145,165.97595412381125,25.0,20.0,MARKET,33,167.48235,5526.91755,0.0,0.33,11260.345868237,11254.483418237,5727.895868237,11254.483418237,"CASH: 50.9%, QQQ: 49.1%",CASH: 100.0%,12.54483418237
447,2018-03-19 22:00:00,6118,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.87 (Building trend)",20.868809704800196,168.62957413945145,165.97595412381125,25.0,20.0,MARKET,243,13.847166333,3364.861418919,0.0,2.43,11254.483418237,11248.691918318,11254.483418237,7887.191999318,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",12.48691918318
448,2018-03-21 22:00:00,6124,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.14 (Strong trend)",25.140915309586138,167.92456827775248,165.79420705853275,25.0,20.0,MARKET,243,13.719599667,3333.862719081,0.0,2.43,11224.391918318,11218.624718399,7887.191999318,11218.624718399,"CASH: 70.3%, TQQQ: 29.7%",CASH: 100.0%,12.18624718399
449,2018-03-21 22:00:00,6124,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.14 (Strong trend)",25.140915309586138,167.92456827775248,165.79420705853275,25.0,20.0,MARKET,489,13.747066333,6722.315436837,0.0,4.89,11218.624718399,11207.019118562,11218.624718399,4491.419281562,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",12.07019118562
450,2018-03-28 22:00:00,6139,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=38.10 (Strong trend)",38.10144037477565,164.73176581364729,165.02834905342843,25.0,20.0,MARKET,489,11.352802833,5551.520585337,0.0,4.89,10048.496944562,10038.049866899,4491.419281562,10038.049866899,"CASH: 44.7%, TQQQ: 55.3%",CASH: 100.0%,0.38049866899
451,2018-05-03 22:00:00,6214,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=15.10 (Weak trend)",15.101043730237274,162.14418767659015,161.9428150407837,25.0,20.0,MARKET,30,165.03487,4951.0461,0.0,0.3,10038.049866899,10032.803766899,10038.049866899,5086.703766899,CASH: 100.0%,"CASH: 50.7%, QQQ: 49.3%",0.32803766899
452,2018-05-10 22:00:00,6229,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=21.29 (Building trend)",21.286688425656806,164.49579559014205,164.05957688651958,25.0,20.0,MARKET,30,169.29054,5078.7162,0.0,0.3,10170.503766899,10165.119966899,5086.703766899,10165.119966899,"CASH: 50.0%, QQQ: 50.0%",CASH: 100.0%,1.65119966899
453,2018-05-10 22:00:00,6229,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=21.29 (Building trend)",21.286688425656806,164.49579559014205,164.05957688651958,25.0,20.0,MARKET,218,13.930583667,3036.867239406,0.0,2.18,10165.119966899,10159.906133493,10165.119966899,7126.072727493,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",1.59906133493
454,2018-05-17 22:00:00,6244,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=18.67 (Weak trend)",18.667376408772054,166.0380991486016,165.08852113302507,25.0,20.0,MARKET,218,13.565587833,2957.298147594,0.0,2.18,10086.331133493,10081.190875087,7126.072727493,10081.190875087,"CASH: 70.7%, TQQQ: 29.3%",CASH: 100.0%,0.81190875087
455,2018-05-17 22:00:00,6244,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=18.67 (Weak trend)",18.667376408772054,166.0380991486016,165.08852113302507,25.0,20.0,MARKET,30,167.62746,5028.8238,0.0,0.3,10081.190875087,10075.867075087,10081.190875087,5052.067075087,CASH: 100.0%,"CASH: 50.1%, QQQ: 49.9%",0.75867075087
456,2018-06-03 22:00:00,6274,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.21 (Building trend)",20.20824046684109,168.95591677631273,167.28157155158635,25.0,20.0,MARKET,30,174.1257,5223.771,0.0,0.3,10281.067075087,10275.538075087,5052.067075087,10275.538075087,"CASH: 49.1%, QQQ: 50.9%",CASH: 100.0%,2.75538075087
457,2018-06-03 22:00:00,6274,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.21 (Building trend)",20.20824046684109,168.95591677631273,167.28157155158635,25.0,20.0,MARKET,210,14.6371225,3073.795725,0.0,2.1,10275.538075087,10270.367350087,10275.538075087,7199.642350087,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",2.70367350087
458,2018-06-05 22:00:00,6280,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=28.99 (Strong trend)",28.993726284528314,170.11667468222487,167.76799473858125,25.0,20.0,MARKET,210,15.1373475,3178.842975,0.0,2.1,10381.667350087,10376.385325087,7199.642350087,10376.385325087,"CASH: 69.3%, TQQQ: 30.7%",CASH: 100.0%,3.76385325087
459,2018-06-05 22:00:00,6280,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=28.99 (Strong trend)",28.993726284528314,170.11667468222487,167.76799473858125,25.0,20.0,MARKET,410,15.1676525,6218.737525,0.0,4.1,10376.385325087,10366.072800087,10376.385325087,4153.547800087,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",3.66072800087
460,2018-07-17 22:00:00,6367,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=23.48 (Building trend)",23.477818168674933,176.29651503983277,172.69465550335272,25.0,20.0,MARKET,410,16.488495,6760.28295,0.0,4.1,10920.597800087,10909.730750087,4153.547800087,10909.730750087,"CASH: 38.0%, TQQQ: 62.0%",CASH: 100.0%,9.09730750087
461,2018-07-17 22:00:00,6367,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=23.48 (Building trend)",23.477818168674933,176.29651503983277,172.69465550335272,25.0,20.0,MARKET,198,16.521505,3271.25799,0.0,1.98,10909.730750087,10904.482760087,10909.730750087,7636.492760087,CASH: 100.0%,"CASH: 70.0%, TQQQ: 30.0%",9.04482760087
462,2018-07-19 22:00:00,6373,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=18.23 (Weak trend)",18.23102654481495,176.79723746300115,173.4996898743258,25.0,20.0,MARKET,198,16.1413425,3195.985815,0.0,1.98,10835.677760087,10830.498575087,7636.492760087,10830.498575087,"CASH: 70.5%, TQQQ: 29.5%",CASH: 100.0%,8.30498575087
463,2018-07-19 22:00:00,6373,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=18.23 (Weak trend)",18.23102654481495,176.79723746300115,173.4996898743258,25.0,20.0,MARKET,30,179.16899,5375.0697,0.0,0.3,10830.498575087,10824.828875087,10830.498575087,5455.128875087,CASH: 100.0%,"CASH: 50.4%, QQQ: 49.6%",8.24828875087
464,2018-07-29 22:00:00,6391,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=22.16 (Building trend)",22.164734520631953,177.77612244511778,174.9640464129506,25.0,20.0,MARKET,30,174.93489,5248.0467,0.0,0.3,10708.428875087,10702.875575087,5455.128875087,10702.875575087,"CASH: 50.9%, QQQ: 49.1%",CASH: 100.0%,7.02875575087
465,2018-07-29 22:00:00,6391,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=22.16 (Building trend)",22.164734520631953,177.77612244511778,174.9640464129506,25.0,20.0,MARKET,203,15.750735,3197.399205,0.0,2.03,10702.875575087,10697.651370087,10702.875575087,7503.446370087,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",6.97651370087
466,2018-08-02 22:00:00,6403,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.24 (Weak trend)",19.236742779664123,178.01246474822784,175.87790520146282,25.0,20.0,MARKET,203,16.1713125,3282.7764375,0.0,2.03,10789.508870087,10784.192807587,7503.446370087,10784.192807587,"CASH: 69.5%, TQQQ: 30.5%",CASH: 100.0%,7.84192807587
467,2018-08-02 22:00:00,6403,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.24 (Weak trend)",19.236742779664123,178.01246474822784,175.87790520146282,25.0,20.0,MARKET,29,180.26008,5227.54232,0.0,0.29,10784.192807587,10778.680487587,10784.192807587,5556.360487587,CASH: 100.0%,"CASH: 51.5%, QQQ: 48.5%",7.78680487587
468,2018-08-07 22:00:00,6412,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.87 (Building trend)",20.869425786424646,178.96001252186525,176.37377120201006,25.0,20.0,MARKET,29,181.83798,5273.30142,0.0,0.29,10834.940487587,10829.371907587,5556.360487587,10829.371907587,"CASH: 51.3%, QQQ: 48.7%",CASH: 100.0%,8.29371907587
469,2018-08-07 22:00:00,6412,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.87 (Building trend)",20.869425786424646,178.96001252186525,176.37377120201006,25.0,20.0,MARKET,193,16.811795,3244.676435,0.0,1.93,10829.371907587,10824.200472587,10829.371907587,7582.765472587,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",8.24200472587
470,2018-08-09 22:00:00,6418,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.27 (Weak trend)",19.272873587977873,179.36365049018116,176.78273068936963,25.0,20.0,MARKET,193,16.808175,3243.977775,0.0,1.93,10829.990472587,10824.813247587,7582.765472587,10824.813247587,"CASH: 70.0%, TQQQ: 30.0%",CASH: 100.0%,8.24813247587
471,2018-08-09 22:00:00,6418,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.27 (Weak trend)",19.272873587977873,179.36365049018116,176.78273068936963,25.0,20.0,MARKET,29,180.70052,5240.31508,0.0,0.29,10824.813247587,10819.288167587,10824.813247587,5584.208167587,CASH: 100.0%,"CASH: 51.6%, QQQ: 48.4%",8.19288167587
472,2018-08-27 22:00:00,6454,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.38 (Building trend)",20.382911546608053,180.97340640681745,179.0568334172553,25.0,20.0,MARKET,29,184.42539,5348.33631,0.0,0.29,10937.898167587,10932.254477587,5584.208167587,10932.254477587,"CASH: 51.1%, QQQ: 48.9%",CASH: 100.0%,9.32254477587
473,2018-08-27 22:00:00,6454,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.38 (Building trend)",20.382911546608053,180.97340640681745,179.0568334172553,25.0,20.0,MARKET,188,17.452435,3281.05778,0.0,1.88,10932.254477587,10927.096697587,10932.254477587,7649.316697587,CASH: 100.0%,"CASH: 70.0%, TQQQ: 30.0%",9.27096697587
474,2018-08-28 22:00:00,6457,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.10 (Strong trend)",25.097439456380627,181.52512149487836,179.45063676720517,25.0,20.0,MARKET,188,17.4949875,3289.05765,0.0,1.88,10941.666697587,10936.494347587,7649.316697587,10936.494347587,"CASH: 69.9%, TQQQ: 30.1%",CASH: 100.0%,9.36494347587
475,2018-08-28 22:00:00,6457,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.10 (Strong trend)",25.097439456380627,181.52512149487836,179.45063676720517,25.0,20.0,MARKET,374,17.5300125,6556.224675,0.0,3.74,10936.494347587,10926.204672587,10936.494347587,4376.529672587,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",9.26204672587
476,2018-09-11 22:00:00,6484,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=23.62 (Building trend)",23.622945067252612,182.55544099536502,180.67934498022433,25.0,20.0,MARKET,374,17.0154675,6363.784845,0.0,3.74,10746.684672587,10736.574517587,4376.529672587,10736.574517587,"CASH: 40.7%, TQQQ: 59.3%",CASH: 100.0%,7.36574517587
477,2018-09-11 22:00:00,6484,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=23.62 (Building trend)",23.622945067252612,182.55544099536502,180.67934498022433,25.0,20.0,MARKET,188,17.0495325,3205.31211,0.0,1.88,10736.574517587,10731.492407587,10736.574517587,7529.382407587,CASH: 100.0%,"CASH: 70.2%, TQQQ: 29.8%",7.31492407587
478,2018-09-19 22:00:00,6502,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast > EMA_slow, ADX=19.11 (Weak trend)",19.106315682515053,182.90248907163283,180.70992806745647,25.0,20.0,MARKET,188,16.86312,3170.26656,0.0,1.88,10702.822407587,10697.768967587,7529.382407587,10697.768967587,"CASH: 70.3%, TQQQ: 29.7%",CASH: 100.0%,6.97768967587
479,2018-09-19 22:00:00,6502,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=19.11 (Weak trend)",19.106315682515053,182.90248907163283,180.70992806745647,25.0,20.0,MARKET,28,184.90472,5177.33216,0.0,0.28,10697.768967587,10692.316807587,10697.768967587,5520.156807587,CASH: 100.0%,"CASH: 51.6%, QQQ: 48.4%",6.92316807587
480,2018-09-30 22:00:00,6523,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=20.26 (Building trend)",20.263841257139585,183.98045476980528,182.35535109274815,25.0,20.0,MARKET,28,185.98383,5207.54724,0.0,0.28,10732.916807587,10727.424047587,5520.156807587,10727.424047587,"CASH: 51.4%, QQQ: 48.6%",CASH: 100.0%,7.27424047587
481,2018-09-30 22:00:00,6523,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=20.26 (Building trend)",20.263841257139585,183.98045476980528,182.35535109274815,25.0,20.0,MARKET,180,17.802785,3204.5013,0.0,1.8,10727.424047587,10722.422747587,10727.424047587,7521.122747587,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",7.22422747587
482,2018-10-04 22:00:00,6535,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=27.66 (Strong trend)",27.65535681544936,183.76168177953002,182.73158908249644,25.0,20.0,MARKET,180,16.80318,3024.5724,0.0,1.8,10548.722747587,10543.895147587,7521.122747587,10543.895147587,"CASH: 71.3%, TQQQ: 28.7%",CASH: 100.0%,5.43895147587
483,2018-10-04 22:00:00,6535,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=27.66 (Strong trend)",27.65535681544936,183.76168177953002,182.73158908249644,25.0,20.0,MARKET,375,16.83682,6313.8075,0.0,3.75,10543.895147587,10533.837647587,10543.895147587,4226.337647587,CASH: 100.0%,"CASH: 40.1%, TQQQ: 59.9%",5.33837647587
484,2018-10-09 22:00:00,6544,Liquidating TQQQ position (regime change),TQQQ,SELL,"EMA_fast < EMA_slow, ADX=39.89 (Strong trend)",39.88775601054168,181.8931859466304,182.07816115533427,25.0,20.0,MARKET,375,16.00398,6001.4925,0.0,3.75,10233.837647587,10224.080147587,4226.337647587,10224.080147587,"CASH: 41.3%, TQQQ: 58.7%",CASH: 100.0%,2.24080147587
485,2019-01-30 22:00:00,6772,"Regime 5: Weak Bullish (ADX <= 20, EMA_fast > EMA_slow)",QQQ,BUY,"EMA_fast > EMA_slow, ADX=17.03 (Weak trend)",17.032078342863272,162.2254751566764,162.02262386700576,25.0,20.0,MARKET,30,168.32816,5049.8448,0.0,0.3,10224.080147587,10218.735347587,10224.080147587,5173.935347587,CASH: 100.0%,"CASH: 50.6%, QQQ: 49.4%",2.18735347587
486,2019-02-03 22:00:00,6778,Liquidating QQQ position (regime change),QQQ,SELL,"EMA_fast > EMA_slow, ADX=21.85 (Building trend)",21.85194938175577,163.37354973727372,162.60100862683194,25.0,20.0,MARKET,30,169.36047,5080.8141,0.0,0.3,10259.835347587,10254.449447587,5173.935347587,10254.449447587,"CASH: 50.4%, QQQ: 49.6%",CASH: 100.0%,2.54449447587
487,2019-02-03 22:00:00,6778,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=21.85 (Building trend)",21.85194938175577,163.37354973727372,162.60100862683194,25.0,20.0,MARKET,264,11.6141025,3066.12306,0.0,2.64,10254.449447587,10248.746387587,10254.449447587,7185.686387587,CASH: 100.0%,"CASH: 70.1%, TQQQ: 29.9%",2.48746387587
488,2019-02-04 22:00:00,6781,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=25.39 (Strong trend)",25.38675380192847,164.11590589674728,163.41583614745673,25.0,20.0,MARKET,264,12.0154725,3172.08474,0.0,2.64,10360.946387587,10355.131127587,7185.686387587,10355.131127587,"CASH: 69.4%, TQQQ: 30.6%",CASH: 100.0%,3.55131127587
489,2019-02-04 22:00:00,6781,"Regime 1: Strong Bullish (ADX > 25, EMA_fast > EMA_slow)",TQQQ,BUY,"EMA_fast > EMA_slow, ADX=25.39 (Strong trend)",25.38675380192847,164.11590589674728,163.41583614745673,25.0,20.0,MARKET,516,12.0395275,6212.39619,0.0,5.16,10355.131127587,10343.764937587,10355.131127587,4137.574937587,CASH: 100.0%,"CASH: 40.0%, TQQQ: 60.0%",3.43764937587
490,2019-02-07 22:00:00,6790,"Regime 2: Building Bullish (20 < ADX <= 25, EMA_fast > EMA_slow)",TQQQ,SELL,"EMA_fast > EMA_slow, ADX=23.96 (Building trend)",23.963398434042716,165.37130493031455,163.23552135908193,25.0,20.0,MARKET,516,11.7357525,6055.64829,0.0,5.16,10199.284937587,10188.063227587,4137.574937587,10188.063227587,"CASH: 40.6%, TQQQ: 59.4%",CASH: 100.0%,1.88063227587
