Date,Regime,Trend,Vol,Portfolio_Total_Value,Portfolio_Day_Change_Pct,Portfolio_Overall_Return,Portfolio_PL_Percent,Baseline_QQQ_Value,Baseline_QQQ_Return_Pct,Cash,BuyHold_QQQ_Value,QQQ_Qty,QQQ_Value,TMF_Qty,TMF_Value,TMV_Qty,TMV_Value,TQQQ_Qty,TQQQ_Value,Ind_Bond_SMA_fast,Ind_Bond_SMA_slow,Ind_SMA_fast,Ind_SMA_slow,Ind_T_norm,Ind_vol_crush,Ind_z_score
2017-06-27,Cell_4,Sideways,High,43555.74,-0.4207,335.5574,335.5574,29735.03,197.3503,26251.74,29735.03,0,0.00,80,17304.00,0,0.00,0,0.00,125.331000,122.650333,139.732750,130.841643,-0.436120,0.000000,1.465327
2017-06-28,Cell_4,Sideways,High,43155.74,-0.9184,331.5574,331.5574,30163.72,201.6372,26251.74,30163.72,0,0.00,80,16904.00,0,0.00,0,0.00,125.527500,122.804000,139.797500,131.006929,-0.428440,0.000000,1.729596
2017-06-29,Cell_4,Sideways,High,43011.74,-0.3337,330.1174,330.1174,29640.24,196.4024,26251.74,29640.24,0,0.00,80,16760.00,0,0.00,0,0.00,125.636500,122.943000,139.812500,131.144286,-0.497167,0.000000,2.027880
2017-06-30,Cell_4,Sideways,High,43011.74,0.0000,330.1174,330.1174,29651.01,196.5101,26251.74,29651.01,0,0.00,80,16760.00,0,0.00,0,0.00,125.729000,123.053333,139.827500,131.280500,-0.551391,0.000000,1.976382
2017-07-03,Cell_4,Sideways,High,43011.74,0.0000,330.1174,330.1174,29338.65,193.3865,26251.74,29338.65,0,0.00,80,16760.00,0,0.00,0,0.00,125.729000,123.053333,139.793750,131.399714,-0.647409,0.000000,1.844498
2017-07-05,Cell_4,Sideways,High,42467.74,-1.2648,324.6774,324.6774,29627.32,196.2732,26251.74,29627.32,0,0.00,80,16216.00,0,0.00,0,0.00,125.729000,123.053333,139.786000,131.532357,-0.688476,0.000000,1.981877
2017-07-06,Cell_4,Sideways,High,42187.74,-0.6593,321.8774,321.8774,29360.19,193.6019,26251.74,29360.19,0,0.00,80,15936.00,0,0.00,0,0.00,125.728000,123.146000,139.735250,131.645429,-0.756899,0.000000,2.009673
2017-07-07,Cell_4,Sideways,High,42187.74,0.0000,321.8774,321.8774,29676.86,196.7686,26251.74,29676.86,0,0.00,80,15936.00,0,0.00,0,0.00,125.644000,123.214000,139.719250,131.770786,-0.760312,0.000000,2.120723
2017-07-10,Cell_4,Sideways,High,42307.74,0.2844,323.0774,323.0774,29870.75,198.7075,26251.74,29870.75,0,0.00,80,16056.00,0,0.00,0,0.00,125.644000,123.214000,139.728500,131.901214,-0.727503,0.000000,2.158911
2017-07-11,Cell_4,Sideways,High,42651.74,0.8131,326.5174,326.5174,29954.76,199.5476,26251.74,29954.76,0,0.00,80,16400.00,0,0.00,0,0.00,125.592000,123.263500,139.739750,132.040143,-0.677359,0.000000,1.527938
2017-07-12,Cell_4,Sideways,High,42315.74,-0.7878,323.1574,323.1574,30310.21,203.1021,26251.74,30310.21,0,0.00,80,16064.00,0,0.00,0,0.00,125.509000,123.319167,139.781250,132.187357,-0.572380,0.000000,1.641647
2017-07-13,Cell_4,Sideways,High,42395.74,0.1891,323.9574,323.9574,30376.99,203.7699,26251.74,30376.99,0,0.00,80,16144.00,0,0.00,0,0.00,125.392000,123.364667,139.816000,132.333500,-0.471010,0.000000,1.572689
2017-07-14,Cell_4,Sideways,High,42395.74,0.0000,323.9574,323.9574,30616.11,206.1611,26251.74,30616.11,0,0.00,80,16144.00,0,0.00,0,0.00,125.312500,123.405500,139.967250,132.488214,-0.343036,0.000000,1.602012
2017-07-17,Cell_4,Sideways,High,42931.74,1.2643,329.3174,329.3174,30631.19,206.3119,26251.74,30631.19,0,0.00,80,16680.00,0,0.00,0,0.00,125.312500,123.405500,140.090500,132.645857,-0.233250,0.000000,1.565892
2017-07-18,Cell_4,Sideways,High,42971.74,0.0932,329.7174,329.7174,30835.85,208.3585,26251.74,30835.85,0,0.00,80,16720.00,0,0.00,0,0.00,125.320500,123.474333,140.223000,132.809714,-0.113013,0.000000,1.514937
2017-07-19,Cell_4,Sideways,High,43091.74,0.2793,330.9174,330.9174,31016.80,210.1680,26251.74,31016.80,0,0.00,80,16840.00,0,0.00,0,0.00,125.340500,123.532000,140.347500,132.975143,0.005539,0.000000,1.271240
2017-07-20,Cell_2,BullStrong,High,43028.16,-0.1476,330.2816,330.2816,31057.73,210.5773,65.50,31057.73,298,42962.66,0,0.00,0,0.00,0,0.00,125.379500,123.612000,140.473250,133.148643,0.102166,0.000000,1.169902
2017-07-21,Cell_2,BullStrong,High,43010.28,-0.0416,330.1028,330.1028,31044.81,210.4481,65.50,31044.81,298,42944.78,0,0.00,0,0.00,0,0.00,125.349000,123.695000,140.581500,133.322929,0.166947,0.000000,1.087985
2017-07-24,Cell_2,BullStrong,High,43206.96,0.4573,332.0696,332.0696,31186.99,211.8699,65.50,31186.99,298,43141.46,0,0.00,0,0.00,0,0.00,125.349000,123.695000,140.676500,133.510714,0.228588,0.000000,1.102812
2017-07-25,Cell_2,BullStrong,High,43096.70,-0.2552,330.9670,330.9670,31107.28,211.0728,65.50,31107.28,298,43031.20,0,0.00,0,0.00,0,0.00,125.222500,123.737667,140.756000,133.688286,0.257459,0.000000,1.115738
2017-07-26,Cell_2,BullStrong,High,43236.76,0.3250,332.3676,332.3676,31208.53,212.0853,65.50,31208.53,298,43171.26,0,0.00,0,0.00,0,0.00,125.093500,123.777500,140.844250,133.864571,0.281964,0.000000,1.079739
2017-07-27,Cell_2,BullStrong,High,42965.58,-0.6272,329.6558,329.6558,31012.49,210.1249,65.50,31012.49,298,42900.08,0,0.00,0,0.00,0,0.00,124.886500,123.810167,140.911000,134.029500,0.264724,0.000000,0.621419
2017-07-28,Cell_1,BullStrong,Low,42821.81,-0.3346,328.2181,328.2181,30986.64,209.8664,3.94,30986.64,120,42864.32,0,0.00,0,0.00,5507,0.00,124.703000,123.863167,140.961000,134.186000,0.231379,1.000000,0.391203
2017-07-31,Cell_1,BullStrong,Low,42581.11,-0.5621,325.8111,325.8111,30855.23,208.5523,3.94,30855.23,120,17187.60,0,0.00,0,0.00,5507,25389.57,124.703000,123.863167,140.955250,134.335286,0.176005,1.000000,-0.162883
2017-08-01,Cell_1,BullStrong,Low,42806.57,0.5295,328.0657,328.0657,30926.32,209.2632,3.94,30926.32,120,17227.20,0,0.00,0,0.00,5507,25575.43,124.543000,123.900167,140.958500,134.485000,0.130529,1.000000,-0.165131
2017-08-02,Cell_1,BullStrong,Low,42587.19,-0.5125,325.8719,325.8719,31010.34,210.1034,3.94,31010.34,120,17274.00,0,0.00,0,0.00,5507,25309.25,124.389500,123.927167,140.985750,134.635143,0.098292,1.000000,-0.490413
2017-08-03,Cell_1,BullStrong,Low,42618.66,0.0739,326.1866,326.1866,30889.70,208.8970,3.94,30889.70,120,17206.80,0,0.00,0,0.00,5507,25407.92,124.345000,123.969333,140.985000,134.782643,0.050561,1.000000,-0.524568
2017-08-04,Cell_3,Sideways,Low,42578.38,-0.0945,325.7838,325.7838,30945.71,209.4571,16.35,30945.71,237,17238.00,0,0.00,0,0.00,1846,25407.92,124.268000,123.973167,140.987000,134.929000,0.015665,1.000000,-0.807161
2017-08-07,Cell_3,Sideways,Low,42912.51,0.7847,329.1251,329.1251,31141.75,211.4175,16.35,31141.75,237,34260.72,0,0.00,0,0.00,1846,8635.43,124.268000,123.973167,141.101500,135.084500,0.012420,1.000000,-0.934497
2017-08-08,Cell_3,Sideways,Low,42819.41,-0.2169,328.1941,328.1941,31087.89,210.8789,16.35,31087.89,237,34201.47,0,0.00,0,0.00,1846,8601.59,124.228500,123.983167,141.228500,135.236429,0.002774,1.000000,-0.940907
2017-08-09,Cell_3,Sideways,Low,42215.97,-1.4093,322.1597,322.1597,31046.96,210.4696,16.35,31046.96,237,34156.44,0,0.00,0,0.00,1846,8043.18,124.237500,124.012500,141.322500,135.387429,-0.011704,1.000000,-0.913514
2017-08-10,Cell_3,Sideways,Low,41667.47,-1.2993,316.6747,316.6747,30381.30,203.8130,16.35,30381.30,237,33424.11,0,0.00,0,0.00,1846,8227.01,124.383000,124.059667,141.354500,135.514429,-0.118090,0.000000,-0.089523
2017-08-11,Cell_3,Sideways,Low,41921.06,0.6086,319.2106,319.2106,30611.81,206.1181,16.35,30611.81,237,33677.70,0,0.00,0,0.00,1846,8227.01,124.568500,124.142667,141.428750,135.648357,-0.172293,0.000000,-0.002362
2017-08-14,Cell_3,Sideways,Low,42690.12,1.8346,326.9012,326.9012,31006.03,210.0603,16.35,31006.03,237,34111.41,0,0.00,0,0.00,1846,8562.36,124.568500,124.142667,141.573250,135.789429,-0.162818,0.000000,0.160944
2017-08-15,Cell_3,Sideways,Low,42758.44,0.1600,327.5844,327.5844,31027.57,210.2757,16.35,31027.57,237,34135.11,0,0.00,0,0.00,1846,8606.98,124.675500,124.194833,141.662500,135.922286,-0.152973,0.000000,0.158956
2017-08-16,Cell_3,Sideways,Low,42288.50,-1.0991,322.8850,322.8850,31081.43,210.8143,16.35,31081.43,237,34194.36,0,0.00,0,0.00,1846,8077.79,124.763000,124.255333,141.785500,136.056000,-0.137442,0.000000,0.096321
2017-08-17,Cell_3,Sideways,Low,41560.89,-1.7206,315.6089,315.6089,30445.93,204.4593,16.35,30445.93,237,33495.21,0,0.00,0,0.00,1846,8049.33,124.936500,124.327000,141.800250,136.166929,-0.219585,0.000000,0.673494
2017-08-18,Cell_3,Sideways,Low,41537.19,-0.0570,315.3719,315.3719,30424.39,204.2439,16.35,30424.39,237,33471.51,0,0.00,0,0.00,1846,8049.33,125.101000,124.409000,141.813500,136.284143,-0.301320,0.000000,0.660963
2017-08-21,Cell_3,Sideways,Low,41837.58,0.7232,318.3758,318.3758,30385.61,203.8561,16.35,30385.61,237,33428.85,0,0.00,0,0.00,1846,8392.38,125.101000,124.409000,141.808750,136.401857,-0.377713,0.000000,0.655551
2017-08-22,Cell_3,Sideways,Low,42253.29,0.9936,322.5329,322.5329,30848.77,208.4877,16.35,30848.77,237,33938.40,0,0.00,0,0.00,1846,8298.54,125.185500,124.486667,141.874250,136.528786,-0.360790,0.000000,0.951942
2017-08-23,Cell_3,Sideways,Low,42063.20,-0.4499,320.6320,320.6320,30738.91,207.3891,16.35,30738.91,237,33817.53,0,0.00,0,0.00,1846,8229.31,125.310500,124.588667,141.990750,136.652857,-0.359813,0.000000,0.950868
2017-08-24,Cell_3,Sideways,Low,41908.28,-0.3683,319.0828,319.0828,30648.43,206.4843,16.35,30648.43,237,33717.99,0,0.00,0,0.00,1846,8173.93,125.394000,124.681000,142.047000,136.771357,-0.370092,0.000000,0.935726
2017-08-25,Cell_3,Sideways,Low,41837.18,-0.1697,318.3718,318.3718,30583.80,205.8380,16.35,30583.80,237,33646.89,0,0.00,0,0.00,1846,8173.93,125.475500,124.792667,142.156500,136.886643,-0.391607,0.000000,0.897235
2017-08-28,Cell_3,Sideways,Low,42114.52,0.6629,321.1452,321.1452,30678.59,206.7859,16.35,30678.59,237,33751.17,0,0.00,0,0.00,1846,8347.00,125.475500,124.792667,142.275750,137.001786,-0.394963,0.000000,0.911801
2017-08-29,Cell_3,Sideways,Low,42536.44,1.0019,325.3644,325.3644,30799.22,207.9922,16.35,30799.22,237,33883.89,0,0.00,0,0.00,1846,8636.20,125.679500,124.912167,142.445250,137.119429,-0.372713,0.000000,0.914321
2017-08-30,Cell_4,Sideways,High,42982.32,1.0482,329.8232,329.8232,31161.14,211.6114,25874.72,31161.14,0,0.00,76,17107.60,0,0.00,0,0.00,125.871500,125.031000,142.623250,137.245786,-0.283606,0.000000,1.076563
2017-08-31,Cell_4,Sideways,High,42617.52,-0.8487,326.1752,326.1752,31495.05,214.9505,25874.72,31495.05,0,0.00,76,16742.80,0,0.00,0,0.00,126.113000,125.141000,142.871000,137.380214,-0.143655,0.000000,1.194348
2017-09-01,Cell_4,Sideways,High,42617.52,0.0000,326.1752,326.1752,31451.96,214.5196,25874.72,31451.96,0,0.00,76,16742.80,0,0.00,0,0.00,126.256000,125.228333,143.077000,137.508071,-0.035909,0.000000,1.174309
2017-09-05,Cell_4,Sideways,High,43073.52,1.0700,330.7352,330.7352,31169.75,211.6975,25874.72,31169.75,0,0.00,76,17198.80,0,0.00,0,0.00,126.256000,125.228333,143.227750,137.623500,0.001808,0.000000,1.282615
2017-09-06,Cell_4,Sideways,High,43605.52,1.2351,336.0552,336.0552,31264.54,212.6454,25874.72,31264.54,0,0.00,76,17730.80,0,0.00,0,0.00,126.422500,125.306500,143.379750,137.736643,0.040249,0.000000,1.248477
2017-09-07,Cell_2,BullStrong,High,43540.54,-0.1490,335.4054,335.4054,31337.79,213.3779,45.01,31337.79,299,43495.53,0,0.00,0,0.00,0,0.00,126.651000,125.404167,143.499000,137.852500,0.082331,0.000000,1.249148
2017-09-08,Cell_2,BullStrong,High,43163.80,-0.8653,331.6380,331.6380,31066.35,210.6635,45.01,31066.35,299,43118.79,0,0.00,0,0.00,0,0.00,126.801000,125.492333,143.579000,137.955357,0.065552,0.000000,1.340980
2017-09-11,Cell_2,BullStrong,High,43660.14,1.1499,336.6014,336.6014,31423.96,214.2396,45.01,31423.96,299,43615.13,0,0.00,0,0.00,0,0.00,126.801000,125.492333,143.672750,138.065500,0.103924,0.000000,0.856738
2017-09-12,Cell_2,BullStrong,High,43764.79,0.2397,337.6479,337.6479,31499.35,214.9935,45.01,31499.35,299,43719.78,0,0.00,0,0.00,0,0.00,126.894000,125.563167,143.773500,138.177786,0.138629,0.000000,0.812723
2017-09-13,Cell_1,BullStrong,Low,43275.27,-1.1185,332.7527,332.7527,31542.44,215.4244,2.60,31542.44,120,17570.40,0,0.00,0,0.00,5402,25702.27,126.977500,125.614167,143.855500,138.295000,0.164100,1.000000,0.628481
2017-09-14,Cell_1,BullStrong,Low,43379.14,0.2400,333.7914,333.7914,31357.17,213.5717,2.60,31357.17,120,17467.20,0,0.00,0,0.00,5402,25909.34,127.053000,125.673167,143.895000,138.404286,0.143284,0.000000,0.693090
2017-09-15,Cell_1,BullStrong,Low,43439.14,0.1383,334.3914,334.3914,31464.89,214.6489,2.60,31464.89,120,17527.20,0,0.00,0,0.00,5402,25909.34,127.077500,125.729500,143.942250,138.516000,0.138251,1.000000,0.706509
2017-09-18,Cell_1,BullStrong,Low,43425.21,-0.0321,334.2521,334.2521,31355.02,213.5502,2.60,31355.02,120,17466.00,0,0.00,0,0.00,5402,25956.61,127.077500,125.729500,143.978250,138.626929,0.114387,1.000000,0.020495
2017-09-19,Cell_1,BullStrong,Low,43239.13,-0.4285,332.3913,332.3913,31408.88,214.0888,2.60,31408.88,120,17496.00,0,0.00,0,0.00,5402,25740.53,127.047000,125.753167,144.004000,138.729500,0.102429,1.000000,0.020801
2017-09-20,Cell_1,BullStrong,Low,42689.95,-1.2701,326.8995,326.8995,31311.93,213.1193,2.60,31311.93,120,17442.00,0,0.00,0,0.00,5402,25245.34,127.080000,125.782500,144.027750,138.833571,0.070270,1.000000,0.052068
2017-09-21,Cell_3,Sideways,Low,42491.59,-0.4646,324.9159,324.9159,31120.21,211.2021,63.92,31120.21,235,33948.10,0,0.00,0,0.00,1819,8479.57,127.086500,125.786167,144.017500,138.929571,0.006474,1.000000,-0.218349
2017-09-22,Cell_3,Sideways,Low,42458.69,-0.0774,324.5869,324.5869,31090.05,210.9005,63.92,31090.05,235,33915.20,0,0.00,0,0.00,1819,8479.57,127.064000,125.797500,144.026500,139.026643,-0.055697,1.000000,-0.238562
2017-09-25,Cell_3,Sideways,Low,41891.54,-1.3358,318.9154,318.9154,30762.60,207.6260,63.92,30762.60,235,33558.00,0,0.00,0,0.00,1819,8269.63,127.064000,125.797500,144.000500,139.114429,-0.171560,0.000000,-0.026612
2017-09-26,Cell_3,Sideways,Low,42202.84,0.7431,322.0284,322.0284,30842.31,208.4231,63.92,30842.31,235,33644.95,0,0.00,0,0.00,1819,8493.97,127.071000,125.828167,143.999000,139.203214,-0.246852,0.000000,-0.022084
2017-09-27,Cell_3,Sideways,Low,42491.59,0.6842,324.9159,324.9159,31120.21,211.2021,63.92,31120.21,235,33948.10,0,0.00,0,0.00,1819,8479.57,126.991500,125.832500,144.021500,139.300500,-0.261405,0.000000,0.099878
2017-09-28,Cell_3,Sideways,Low,42659.46,0.3951,326.5946,326.5946,31109.44,211.0944,63.92,31109.44,235,33936.35,0,0.00,0,0.00,1819,8659.20,126.850500,125.833833,144.033000,139.393500,-0.269520,0.000000,0.084935
2017-09-29,Cell_3,Sideways,Low,42903.86,0.5729,329.0386,329.0386,31333.48,213.3348,63.92,31333.48,235,34180.75,0,0.00,0,0.00,1819,8659.20,126.747000,125.840167,144.084500,139.492357,-0.235075,0.000000,-0.060023
2017-10-02,Cell_3,Sideways,Low,43013.24,0.2549,330.1324,330.1324,31361.48,213.6148,63.92,31361.48,235,34211.30,0,0.00,0,0.00,1819,8738.02,126.747000,125.840167,144.132750,139.594429,-0.195484,0.000000,-0.274953
2017-10-03,Cell_3,Sideways,Low,43108.82,0.2222,331.0882,331.0882,31428.26,214.2826,63.92,31428.26,235,34284.15,0,0.00,0,0.00,1819,8760.76,126.601000,125.808500,144.166000,139.692929,-0.146826,0.000000,-0.263975
2017-10-04,Cell_3,Sideways,Low,43394.11,0.6618,333.9411,333.9411,31458.42,214.5842,63.92,31458.42,235,34317.05,0,0.00,0,0.00,1819,9013.14,126.439000,125.780333,144.209000,139.793071,-0.096076,1.000000,-0.436235
2017-10-05,Cell_3,Sideways,Low,43762.75,0.8495,337.6275,337.6275,31766.48,217.6648,63.92,31766.48,235,34653.10,0,0.00,0,0.00,1819,9045.74,126.255500,125.740167,144.292500,139.905714,0.001568,0.000000,-0.268306
2017-10-06,Cell_1,BullStrong,Low,43739.91,-0.0522,337.3991,337.3991,31809.56,218.0956,0.88,31809.56,119,34700.10,0,0.00,0,0.00,5262,9045.74,126.035500,125.678333,144.458250,140.018929,0.088989,0.000000,-0.268836
2017-10-09,Cell_1,BullStrong,Low,43708.72,-0.0713,337.0872,337.0872,31772.94,217.7294,0.88,31772.94,119,17551.31,0,0.00,0,0.00,5262,26156.52,126.035500,125.678333,144.593000,140.145214,0.153244,0.000000,-0.450924
2017-10-10,Cell_1,BullStrong,Low,43949.83,0.5516,339.4983,339.4983,31796.64,217.9664,0.88,31796.64,119,17564.40,0,0.00,0,0.00,5262,26384.55,125.907000,125.622000,144.684750,140.266000,0.201006,1.000000,-0.706799
2017-10-11,Cell_1,BullStrong,Low,43859.67,-0.2051,338.5967,338.5967,31891.43,218.9143,0.88,31891.43,119,17616.76,0,0.00,0,0.00,5262,26242.03,125.729500,125.565000,144.785000,140.392286,0.244548,0.000000,-0.694713
2017-10-12,Cell_1,BullStrong,Low,44121.34,0.5966,341.2134,341.2134,31833.26,218.3326,0.88,31833.26,119,17584.63,0,0.00,0,0.00,5262,26535.83,125.513000,125.517833,144.872250,140.514714,0.263252,1.000000,-0.677121
2017-10-13,Cell_1,BullStrong,Low,44189.17,0.1537,341.8917,341.8917,31956.05,219.5605,0.88,31956.05,119,17652.46,0,0.00,0,0.00,5262,26535.83,125.355500,125.500500,145.047500,140.639714,0.288528,1.000000,-0.751504
2017-10-16,Cell_1,BullStrong,Low,44618.20,0.9709,346.1820,346.1820,32065.92,220.6592,0.88,32065.92,119,17713.15,0,0.00,0,0.00,5262,26904.17,125.355500,125.500500,145.238000,140.762643,0.318975,0.000000,-0.744524
2017-10-17,Cell_1,BullStrong,Low,44537.76,-0.1803,345.3776,345.3776,32106.85,221.0685,0.88,32106.85,119,17735.76,0,0.00,0,0.00,5262,26801.12,125.312000,125.491333,145.437750,140.882571,0.341308,0.000000,-0.789021
2017-10-18,Cell_1,BullStrong,Low,44220.35,-0.7127,342.2035,342.2035,32068.07,220.6807,0.88,32068.07,119,17714.34,0,0.00,0,0.00,5262,26505.13,125.252000,125.486000,145.579250,140.999643,0.345171,0.000000,-0.771930
2017-10-19,Cell_1,BullStrong,Low,44347.84,0.2883,343.4784,343.4784,31949.59,219.4959,0.88,31949.59,119,17648.89,0,0.00,0,0.00,5262,26698.07,125.177000,125.489167,145.719750,141.113429,0.316274,0.000000,-0.753359
2017-10-20,Cell_1,BullStrong,Low,44395.44,0.1073,343.9544,343.9544,32035.76,220.3576,0.88,32035.76,119,17696.49,0,0.00,0,0.00,5262,26698.07,125.033000,125.497833,145.880750,141.230643,0.299015,0.000000,-0.880996
2017-10-23,Cell_1,BullStrong,Low,43916.06,-1.0798,339.1606,339.1606,31826.80,218.2680,0.88,31826.80,119,17581.06,0,0.00,0,0.00,5262,26334.12,125.033000,125.497833,146.025000,141.339429,0.242359,0.000000,-0.730740
2017-10-24,Cell_1,BullStrong,Low,43625.70,-0.6612,336.2570,336.2570,31880.65,218.8065,0.88,31880.65,119,17610.81,0,0.00,0,0.00,5262,26014.01,124.913500,125.509667,146.164500,141.453857,0.196899,1.000000,-1.119726
2017-10-25,Cell_1,BullStrong,Low,43317.89,-0.7056,333.1789,333.1789,31760.02,217.6002,0.88,31760.02,119,17544.17,0,0.00,0,0.00,5262,25772.84,124.760000,125.505167,146.276000,141.563786,0.131867,0.000000,-1.030380
2017-10-26,Cell_1,BullStrong,Low,45482.96,4.9981,354.8296,354.8296,31658.77,216.5877,0.88,31658.77,119,17488.24,0,0.00,0,0.00,5262,27993.84,124.589500,125.479667,146.333750,141.670857,0.056085,1.000000,-1.152924
2017-10-27,Cell_1,BullStrong,Low,45992.28,1.1198,359.9228,359.9228,32580.78,225.8078,0.88,32580.78,119,17997.56,0,0.00,0,0.00,5262,27993.84,124.441500,125.480667,146.459750,141.808143,0.145250,0.000000,0.423979
2017-10-30,Cell_1,BullStrong,Low,46530.44,1.1701,365.3044,365.3044,32654.03,226.5403,0.88,32654.03,119,18038.02,0,0.00,0,0.00,5262,28491.54,124.441500,125.480667,146.599250,141.951929,0.224513,0.000000,0.377031
2017-10-31,Cell_1,BullStrong,Low,46561.00,0.0657,365.6100,365.6100,32776.82,227.7682,0.88,32776.82,119,18105.85,0,0.00,0,0.00,5262,28454.26,124.326500,125.499500,146.785750,142.103571,0.313740,0.000000,0.375451
2017-11-01,Cell_1,BullStrong,Low,46410.34,-0.3236,364.1034,364.1034,32766.05,227.6605,0.88,32766.05,119,18099.90,0,0.00,0,0.00,5262,28309.56,124.321500,125.499500,146.960000,142.258571,0.385792,0.000000,0.380374
2017-11-02,Cell_1,BullStrong,Low,47165.13,1.6263,371.6513,371.6513,32703.58,227.0358,0.88,32703.58,119,18065.39,0,0.00,0,0.00,5262,29098.86,124.362500,125.507833,147.118500,142.403786,0.430215,0.000000,0.397918
2017-11-03,Cell_1,BullStrong,Low,47338.87,0.3684,373.3887,373.3887,33018.10,230.1810,0.88,33018.10,119,18239.13,0,0.00,0,0.00,5262,29098.86,124.406500,125.515833,147.345000,142.560857,0.512571,0.000000,0.388433
2017-11-06,Cell_1,BullStrong,Low,47744.98,0.8579,377.4498,377.4498,33130.12,231.3012,0.88,33130.12,119,18301.01,0,0.00,0,0.00,5262,29443.08,124.406500,125.515833,147.543000,142.720143,0.593322,0.000000,0.386541
2017-11-07,Cell_1,BullStrong,Low,48124.03,0.7939,381.2403,381.2403,33149.50,231.4950,0.88,33149.50,119,18311.72,0,0.00,0,0.00,5262,29811.42,124.518500,125.531667,147.734500,142.872214,0.648918,0.000000,0.368794
2017-11-08,Cell_1,BullStrong,Low,47719.84,-0.8399,377.1984,377.1984,33283.07,232.8307,0.88,33283.07,119,18385.50,0,0.00,0,0.00,5262,29333.46,124.616000,125.578167,147.936500,143.028929,0.703564,0.000000,0.367483
2017-11-09,Cell_1,BullStrong,Low,47614.68,-0.2204,376.1468,376.1468,33108.57,231.0857,0.88,33108.57,119,18289.11,0,0.00,0,0.00,5262,29324.69,124.719000,125.615333,148.139750,143.168429,0.699378,0.000000,0.446276
2017-11-10,Cell_1,BullStrong,Low,47613.49,-0.0025,376.1349,376.1349,33106.42,231.0642,0.88,33106.42,119,18287.92,0,0.00,0,0.00,5262,29324.69,124.744500,125.631000,148.330250,143.300929,0.661541,0.000000,0.425695
2017-11-13,Cell_1,BullStrong,Low,47427.81,-0.3900,374.2781,374.2781,33147.35,231.4735,0.88,33147.35,119,18310.53,0,0.00,0,0.00,5262,29116.40,124.744500,125.631000,148.538250,143.436143,0.625746,0.000000,0.414646
2017-11-14,Cell_1,BullStrong,Low,46933.63,-1.0420,369.3363,369.3363,33026.71,230.2671,0.88,33026.71,119,18243.89,0,0.00,0,0.00,5262,28688.86,124.795500,125.652833,148.726000,143.561571,0.563239,0.000000,0.448023
2017-11-15,Cell_1,BullStrong,Low,47922.28,2.1065,379.2228,379.2228,32871.61,228.7161,0.88,32871.61,119,18158.21,0,0.00,0,0.00,5262,29763.19,124.902500,125.684833,148.907000,143.680143,0.469245,0.000000,0.498328
2017-11-16,Cell_1,BullStrong,Low,47821.07,-0.2112,378.2107,378.2107,33291.68,232.9168,0.88,33291.68,119,18390.26,0,0.00,0,0.00,5262,29429.93,124.928000,125.697333,149.159000,143.804000,0.450187,0.000000,0.674499
2017-11-17,Cell_1,BullStrong,Low,47750.86,-0.1468,377.5086,377.5086,33164.58,231.6458,0.88,33164.58,119,18320.05,0,0.00,0,0.00,5262,29429.93,124.955000,125.703833,149.399750,143.922000,0.398109,0.000000,0.669035
2017-11-20,Cell_1,BullStrong,Low,48589.46,1.7562,385.8946,385.8946,33138.73,231.3873,0.88,33138.73,119,18305.77,0,0.00,0,0.00,5262,30282.81,124.955000,125.703833,149.675500,144.042286,0.342130,0.000000,0.669148
2017-11-21,Cell_1,BullStrong,Low,48908.78,0.6572,389.0878,389.0878,33498.49,234.9849,0.88,33498.49,119,18504.50,0,0.00,0,0.00,5262,30403.40,124.996000,125.734000,149.983750,144.174143,0.351153,0.000000,0.666734
2017-11-22,Cell_1,BullStrong,Low,48931.39,0.0462,389.3139,389.3139,33539.42,235.3942,0.88,33539.42,119,18527.11,0,0.00,0,0.00,5262,30403.40,125.099000,125.776167,150.264500,144.303786,0.360633,0.000000,0.660393
2017-11-24,Cell_1,BullStrong,Low,48999.22,0.1386,389.9922,389.9922,33662.21,236.6221,0.88,33662.21,119,18594.94,0,0.00,0,0.00,5262,30403.40,125.099000,125.776167,150.560750,144.435357,0.386735,0.000000,0.592668
2017-11-27,Cell_1,BullStrong,Low,49508.32,1.0390,395.0832,395.0832,33647.13,236.4713,0.88,33647.13,119,18586.61,0,0.00,0,0.00,5262,30920.83,125.099000,125.776167,150.829250,144.563000,0.401940,0.000000,0.545829
2017-11-28,Cell_1,BullStrong,Low,47966.36,-3.1145,379.6636,379.6636,33733.30,237.3330,0.88,33733.30,119,18634.21,0,0.00,0,0.00,5262,29331.27,125.173000,125.801000,151.104500,144.692929,0.413116,1.000000,-0.794498
2017-11-29,Cell_1,BullStrong,Low,48369.40,0.8403,383.6940,383.6940,33145.20,231.4520,0.88,33145.20,119,18309.34,0,0.00,0,0.00,5262,30059.18,125.251000,125.787167,151.303750,144.804143,0.312213,1.000000,-0.052925
2017-11-30,Cell_1,BullStrong,Low,48121.68,-0.5121,381.2168,381.2168,33423.09,234.2309,0.88,33423.09,119,18462.85,0,0.00,0,0.00,5262,29657.95,125.335500,125.765333,151.531750,144.922357,0.265555,1.000000,0.029244
2017-12-01,Cell_1,BullStrong,Low,48043.14,-0.1632,380.4314,380.4314,33280.91,232.8091,0.88,33280.91,119,18384.31,0,0.00,0,0.00,5262,29657.95,125.521000,125.787000,151.707500,145.032714,0.187552,0.000000,0.067345
